,,Arsenic,Nitrates,Uranium,DEHP
19155,2013,1.3300191001697792,636.9626658616179,0.0,0.3
19155,2014,0.5052490721143523,624.0900792110522,0.0,0.3
19155,2015,0.5,1506.7815100685611,0.0,0.30260531893497533
19155,2016,0.8544378698224852,1955.0098457735041,0.0,0.0
19157,1999,2.5,376.40689545598985,0.0,0.0
19157,2000,2.19273127753304,316.72661870503595,0.0,0.5
19157,2001,0.5,192.6564748201439,0.0,0.0
19157,2002,0.5,243.63669064748203,0.0,2.5
19157,2003,0.6514848907484891,208.0503597122302,0.0,0.5
19157,2004,0.6304344617655198,260.2571942446043,0.0,0.0
19157,2005,0.0,260.5935251798561,0.0,0.5
19157,2006,0.0,224.49036066783506,0.0,0.5
19157,2007,0.0,833.1150262890877,0.0,0.0
19157,2008,0.0,776.478184669311,0.0,0.0
19157,2009,0.0,1125.7799096024353,0.0,0.5
19157,2010,0.0,964.5420164191495,0.0,0.0
19157,2011,0.0,1144.082649202103,0.0,0.5
19157,2012,0.0,974.8178212342035,0.0,0.5
19157,2013,1.0,1252.109583986717,0.0,0.0
19157,2014,0.0,1228.619246861925,0.0,0.0
19157,2015,0.0,1085.7461645746164,0.0,0.5
19157,2016,0.0,1357.2384937238496,0.0,0.0
19159,1999,5.0,50.00000000000001,0.0,2.5
19159,2000,0.5,50.00000000000001,0.0,0.0
19159,2001,0.5,1600.0000000000002,0.0,0.0
19159,2002,0.5,50.00000000000001,0.0,2.5
19161,1999,0.0,1865.758246881921,0.0,0.0
19161,2000,0.0,1466.8749271476863,0.0,2.5
19161,2001,0.6024520514688031,1431.253059797179,0.0,2.5
19161,2002,1.096027193541534,1281.60508217741,0.0,2.5
19161,2003,0.9175967910708057,1006.0974472549249,32.18,0.3
19161,2004,1.0239680426098536,1087.2759062827836,22.129999999999995,0.0
19161,2005,4.0,1258.385592726425,0.0,0.0
19161,2006,0.0,1107.831915141625,0.0,0.6277894442111158
19161,2007,0.0,1069.850798461359,23.0,0.8351344743276284
19161,2008,0.0,1090.7553327893693,0.0,0.3
19161,2009,0.0,1189.5757081244901,4.95,5.9
19161,2010,0.0,882.0749246114591,17.684763948497853,0.8
19161,2011,0.0,1090.6912227532346,0.0,0.3
19161,2012,0.8057324840764332,1289.392188583314,8.0,0.29999999999999993
19161,2013,0.8247087510159848,1566.4131314298925,10.680649112063687,0.3
19161,2014,0.5,1208.916888221015,27.0,0.0
19161,2015,0.0,1716.306910099376,15.65,0.0
19161,2016,0.0,1821.7925617925619,30.0,0.0
19163,1999,1.0051245841734788,3828.4669066287424,0.0,0.34170265709464287
19163,2000,0.5146134381276238,3141.2992363723283,0.0,0.6259399577222535
19163,2001,0.8776853729380172,4070.0526673035347,0.0,1.0534686977386754
19163,2002,0.8248128927251624,3475.3216032018727,0.0,0.3372178673277826
19163,2003,1.564072600696171,2203.1029365528516,0.0,0.3152050162040298
19163,2004,0.8941267542659611,3644.2999903972345,0.0,0.3030357206964638
19163,2005,1.5903563137605692,3730.007179257075,0.0,0.310380659677614
19163,2006,1.5629432241545478,3595.636121565916,0.0,0.31566821236559134
19163,2007,2.103310197544047,3983.8344502691534,0.0,0.30128651509348553
19163,2008,4.04528217711354,3701.444403918633,0.0,0.37580023364485987
19163,2009,0.7416201117318436,1832.9777359553439,0.0,0.33737971872686895
19163,2010,4.639651038891849,4289.891387134143,0.0,0.30190417275087933
19163,2011,5.194638783269962,2549.373323517173,0.7741379310344828,292.783012654086
19163,2012,4.3867432150313155,1538.1304763064616,0.0,0.36032150246697436
19163,2013,3.3565791511771996,3277.665258664342,0.5,0.3016558576954602
19163,2014,1.5168621700879765,2846.6340102011354,0.0,0.3115501263689974
19163,2015,3.188064144420972,1194.291958266041,0.0,0.3068056648308419
19163,2016,0.7512022008068732,3177.097785126509,0.0,0.3008096257922611
19165,1999,0.0,1328.2925535944246,0.0,0.3
19165,2000,2.94,1187.6376360808708,0.0,2.5
19165,2001,0.5,1622.7426127527217,0.0,2.5
19165,2002,0.7548317823908375,1185.850699844479,0.0,2.5
19165,2003,16.0,630.4992223950234,0.0,0.0
19165,2004,2.064807921381775,530.9222395023328,0.0,0.0
19165,2005,0.658935546875,1255.6671643817022,0.0,0.3
19165,2006,0.0,632.0653188180404,0.0,0.3
19165,2007,0.0,736.9782270606532,0.0,0.3
19165,2008,0.5,825.646967340591,0.0,0.3
19165,2009,0.5,1159.2954898911353,0.0,0.3
19165,2010,0.0,968.0038880248834,0.0,0.0
19165,2011,2.0,859.5264385692068,0.0,0.29999999999999993
19165,2012,1.0,987.7327525861399,0.0,0.3
19165,2013,0.8580366453150603,795.0083575261723,0.0,0.3
19165,2014,0.5994196701282835,601.8904253457027,0.0,0.3
19165,2015,1.8841053748231966,669.8240748765057,0.0,0.3
19165,2016,0.5,778.6029544226266,0.0,0.0
19167,1999,5.0,3115.6162776336914,0.0,0.0
19167,2000,0.0,3354.4528033187826,0.0,2.5
19167,2001,0.5617497606598424,2626.124293071309,0.0,2.5
19167,2002,0.9707808747543847,2692.6339470912976,0.0,0.0
19167,2003,1.6277057659153311,2081.9414749337843,0.0,0.0
19167,2004,1.253838427320993,2698.531448447522,0.0,0.0
19167,2005,0.5,2259.3939800227927,0.0,0.3
19167,2006,6.0,2200.887254063302,0.0,0.323401176955658
19167,2007,0.0,2989.201368691189,0.0,0.3
19167,2008,0.5,3972.1719917230735,0.0,0.0
19167,2009,3.0,4445.2407673692705,3.0,0.3
19167,2010,2.31,3962.9498825097326,4.75,1.33
19167,2011,0.8227482678983834,3748.495423140322,0.0,0.55
19167,2012,1.5885706880912271,3319.391505629011,30.0,0.37019486271036317
19167,2013,2.0463139156589527,2566.2894138232723,0.5,0.35597440774684425
19167,2014,1.0,3302.860751609108,0.0,0.0
19167,2015,0.0,2991.0946633002454,13.437770095073466,0.0
19167,2016,1.0,3162.2662675062797,0.0,0.3
19169,1999,0.0,74.64076900208106,0.0,2.4638854540815327
19169,2000,0.0,156.24388098244816,0.0,1.8399928238249015
19169,2001,4.950488454706927,176.92260712713224,0.0,0.5
19169,2002,1.4828346366964376,168.69254004838731,0.0,2.5
19169,2003,1.075744130746584,71.1851094351414,0.0,2.249482401656315
19169,2004,0.8697473888753947,229.30973730197383,0.0,0.3032523202768601
19169,2005,1.0306513409961686,93.96396138310368,0.0,0.0
19169,2006,4.0,221.37665797691008,0.0,0.47361179128291814
19169,2007,5.6,113.58223278998481,0.0,0.37808326772391554
19169,2008,1.2208756345177665,292.1441258200361,0.0,0.4783081967213115
19169,2009,4.395265967237254,127.14584467298823,0.0,0.3
19169,2010,8.29,278.09980806142033,0.0,0.0
19169,2011,4.75,293.95995072621537,0.0,0.350184331797235
19169,2012,2.0706982375891294,298.5604105740008,0.0,0.3222587637342103
19169,2013,1.280390059249506,191.04636160330296,0.0,0.3123974509913849
19169,2014,1.4316877152698049,486.5099862258953,0.0,0.3
19169,2015,5.0,476.16678145087235,0.0,0.3
19169,2016,2.932067932067932,525.0193698347107,0.0,0.0
19171,1999,0.0,694.2208093724328,0.0,2.5
19171,2000,0.0,546.2073329611018,0.0,0.63264192139738
19171,2001,0.5,721.9593956562795,0.0,0.5
19171,2002,0.5,770.0374082951987,0.0,0.0
19171,2003,0.5,1038.6316769030336,0.0,0.0
19171,2004,0.5,962.2456728084869,0.0,0.3
19171,2005,0.0,889.2827657378741,0.0,0.3
19171,2006,0.0,965.4732923878653,0.0,0.4705240174672489
19171,2007,0.0,691.640052112414,0.5,0.5
19171,2008,1.0,782.5535082821515,0.0,0.0
19171,2009,1.0,744.1439674584151,0.0,0.0
19171,2010,0.5,824.2575842173832,0.0,0.3
19171,2011,0.0,693.1931430231714,0.0,0.0
19171,2012,0.6588946587537092,711.643774427694,0.0,0.4705240174672489
19171,2013,0.9738398843170764,619.9720826353993,0.0,0.5302284843869003
19171,2014,0.0,649.8512114578309,0.0,0.3
19171,2015,0.0,675.9853066676561,0.0,0.3
19171,2016,0.0,953.8054246595674,0.0,0.3
19173,1999,3.716286307053942,178.3713692946058,0.0,0.0
19173,2000,1.5269709543568464,275.67427385892114,0.0,0.5
19173,2001,0.5,645.9543568464732,0.0,2.5
19173,2002,0.5,500.0,0.0,0.0
19173,2003,1.4400000000000002,500.0,0.0,0.5
19173,2004,0.0,500.0,0.0,0.0
19173,2005,0.0,500.0,0.0,0.0
19173,2006,0.0,500.0,0.0,0.0
19173,2007,0.0,500.0,0.0,0.0
19173,2008,0.0,900.0,0.0,0.0
19173,2009,0.0,1550.0,0.0,0.0
19175,1999,5.0,315.52717588669657,0.0,2.5
19175,2000,0.0,239.66226849049752,0.0,2.5
19175,2001,0.75,306.04406246217167,0.0,2.5
19175,2002,0.5,239.66226849049752,0.0,0.0
19175,2003,2.870778356131219,239.66226849049752,0.0,0.0
19175,2004,0.5,430.0,0.0,0.9
19175,2005,0.0,900.0,0.0,0.3
19175,2006,0.0,250.0,0.0,0.0
19175,2007,0.0,800.0000000000001,0.0,1.2
19175,2008,0.0,1000.0,0.0,1.43
19175,2009,0.0,949.9999999999999,0.0,0.63
19175,2010,1.0,930.0000000000001,0.0,2.4
19175,2011,0.0,850.0,0.0,0.0
19175,2012,0.0,500.0,0.0,0.3
19175,2013,0.5,1280.0,0.0,0.85
19175,2014,0.0,699.9999999999999,0.0,0.3
19175,2015,0.0,1149.9999999999998,0.0,0.3
19175,2016,0.0,1800.0,0.0,0.3
19177,1999,0.0,11830.0,0.0,0.0
19177,2000,0.0,2240.0000000000005,0.0,0.0
19177,2003,0.0,500.0,0.0,0.0
19179,1999,2.5,4974.442013129103,0.0,0.0
19179,2000,2.5,3332.2757111597375,0.0,0.5
19179,2001,0.5,3732.2319474835886,0.0,0.0
19179,2002,0.5,4824.201312910285,0.0,0.0
19179,2003,0.5,5452.056892778994,0.0,0.4921225382932166
19179,2004,0.9800425856636471,2679.7397358943576,0.0,0.3
19179,2005,0.5,3736.6108043217287,0.0,0.0
19179,2006,0.5,3796.037214885954,0.0,0.5
19179,2007,0.5,4201.127731092437,0.0,0.0
19179,2008,0.5,2907.6170468187274,0.0,0.0
19179,2009,2.0,2908.069147659063,0.0,0.4921225382932166
19179,2010,1.0,3213.747899159664,0.0,0.3
19179,2011,1.0,2527.358223289316,0.0,0.0
19179,2012,4.0,1861.8962785114045,0.0,0.5
19179,2013,0.5,2850.247539015606,0.0,0.0
19179,2014,0.0,3008.561104441777,0.0,0.0
19179,2015,0.0,5149.256662665065,0.0,0.4921225382932166
19179,2016,1.0,5062.531812725091,0.0,0.3
19181,1999,0.0,250.2085801102127,0.0,0.5
19181,2000,0.0,159.79038986455168,0.0,0.5
19181,2001,0.5,239.6379461296802,0.0,0.0
19181,2002,0.0,213.39547818921562,0.0,0.0
19181,2003,0.0,185.32368543029304,0.0,0.5
19181,2004,0.5,191.66143070505228,0.0,0.5
19181,2005,0.0,185.61569758459083,0.0,0.0
19181,2006,0.0,199.71416799711594,0.0,0.5
19181,2007,0.0,531.0398104753566,0.0,0.5
19181,2008,0.0,517.4134419551934,0.0,0.0
19181,2009,0.0,496.6395112016293,0.0,0.0
19181,2010,0.0,205.80448065173115,0.0,0.5
19181,2011,0.0,309.67413441955193,0.0,0.0
19181,2012,0.0,351.2219959266802,0.0,0.0
19181,2013,0.8961303462321792,288.90020366598776,0.0,0.5
19181,2014,0.0,226.57841140529533,0.0,0.0
19181,2015,0.0,50.0,0.0,0.0
19181,2016,0.0,268.12627291242364,0.0,0.5
19183,1999,2.5,289.22280162868776,0.0,2.5
19183,2000,0.0,365.3634745461018,2.09,0.787856071964018
19183,2001,0.5,465.63403346386616,0.0,1.7072948328267477
19183,2002,0.5392861151644405,337.738408009657,2.73,2.5
19183,2003,0.5,169.13229322504807,4.32,0.5
19183,2004,0.6461483081353492,234.27749769225306,0.0,0.5
19183,2005,0.0,426.4851239082582,0.0,0.3
19183,2006,4.06615701264334,501.7540122141741,0.45,0.4478481012658228
19183,2007,0.0,493.1994015815345,0.0,0.3792705167173252
19183,2008,0.0,488.5652204887084,0.5,7.474754267977238
19183,2009,0.0,274.7481655624421,0.0,0.6759745425616548
19183,2010,0.0,478.1093443694184,0.0,0.3
19183,2011,0.5,321.67485930042034,0.0,0.304775983625199
19183,2012,0.5,568.1804980759457,0.0,0.37591943957968477
19183,2013,1.2577113402061857,298.47890800842225,0.0,0.3792705167173252
19183,2014,0.0,533.340593915632,0.0,0.3728401448525608
19183,2015,0.9438319427890346,538.8200568471685,0.0,0.0
19183,2016,9.0,841.006828417841,0.5,0.3
19187,1999,0.0,258.51402896302045,0.0,2.0131147540983605
19187,2000,0.5,268.34984241332734,9.98,2.3615914307574597
19187,2001,0.5,291.4150639994854,9.98,2.5
19187,2002,0.5,129.348831235551,8.34,0.0
19187,2003,1.0727891156462586,285.87699680511184,0.0,0.3
19187,2004,0.5,260.06932907348244,11.03,0.3
19187,2005,0.5,641.7321926625187,9.98,0.4965856861457649
19187,2006,0.6284928996793404,609.9659407852392,0.0,0.3356513729779518
19187,2007,0.5,979.8680540656511,0.0,0.3651082251082251
19187,2008,0.5,637.326217549882,0.0,0.4
19187,2009,0.5,347.0022527354645,1.0777777777777777,2.4998975409836066
19187,2010,0.5,591.3990319978489,2.6532196162046913,0.8454817275747508
19187,2011,0.5,603.4197364883033,1.104040404040404,0.47333717911739254
19187,2012,0.5,567.6817860444879,0.9989898989898989,0.3044345353042379
19187,2013,0.5093763701979831,837.0264678221147,1.014949083503055,0.3
19187,2014,1.1,515.5658405494178,0.9359595959595959,0.3
19187,2015,0.5,826.4927021058868,0.5,0.3
19187,2016,0.5,1107.6817325800378,0.63,0.3
19189,1999,0.6,309.5247356265954,0.0,0.3379746835443038
19189,2000,0.0,259.5004254284672,0.0,2.117986855759253
19189,2001,1.2872825777017394,234.97552618697992,0.0,0.0
19189,2002,2.653864832051801,344.7672298529233,0.0,2.5
19189,2003,0.842436974789916,381.746687735505,0.0,0.0
19189,2004,3.5096304008328993,274.14731980065636,0.0,0.3
19189,2005,0.0,277.3343867752522,0.0,0.3
19189,2006,0.0,178.8756533365747,0.0,0.30000000000000004
19189,2007,3.69050894085282,326.27362055933486,0.0,0.5
19189,2008,2.0,251.41485353105628,0.0,0.3
19189,2009,0.0,414.4682144159475,0.0,0.0
19189,2010,5.237964236588721,316.9028807584782,0.0,0.0
19189,2011,1.0,656.027713625866,0.0,0.3
19189,2012,0.5,355.6885863619789,0.0,0.30000000000000004
19189,2013,0.9881572097865695,304.7083788044137,1.2,0.3
19189,2014,0.0,405.0302956858943,0.0,0.3
19189,2015,0.0,337.16342082980526,0.0,0.0
19189,2016,1.3073770491803278,302.3920667553513,0.0,0.0
19191,1999,2.5,2966.956449743335,0.0,0.5
19191,2000,0.0,3019.089253187614,0.0,0.5120880940553072
19191,2001,0.5,3140.483111735073,0.0,0.5
19191,2002,0.5,2749.1105789082503,0.0,0.5
19191,2003,0.5,2812.9808801714194,2.53,0.5
19191,2004,0.5039246467817896,3308.4267347947916,0.0,0.5
19191,2005,0.5,2941.0037910004944,0.0,0.3510204081632653
19191,2006,0.5,2929.3868468765454,0.0,0.49879119059446925
19191,2007,0.5,2466.8946761166967,0.0,0.5
19191,2008,0.0,2834.1865831547716,0.0,0.5
19191,2009,1.0,2849.279709906049,0.0,0.5
19191,2010,1.0,3111.055711224658,0.0,0.5
19191,2011,0.0,2990.28185264546,0.0,0.3510204081632653
19191,2012,1.0,2148.644305257953,0.0,0.5037484381507705
19191,2013,0.848050728041334,2342.375144222845,0.0,0.5
19191,2014,0.5,2862.040680780407,0.0,0.5
19191,2015,0.5,3002.609630977991,0.5,0.5
19191,2016,0.5,3360.645767001388,0.5,0.5
19193,1999,0.5,1054.0969532319514,0.0,0.0
19193,2000,2.46164831648435,769.8868737464317,0.0,2.5
19193,2001,0.5,1411.9781071496823,0.0,2.5
19193,2002,1.9229876557255816,1076.5048657023697,0.0,2.5
19193,2003,0.5103489163868604,448.64066846452766,0.0,0.3
19193,2004,0.9733272654619722,838.3565917797753,0.0,0.0
19193,2005,1.9469148253415238,1087.4305695577889,0.0,0.3
19193,2006,16.87828939477535,609.2585242648385,0.0,0.8107491107395727
19193,2007,1.0,572.8333563264744,0.0,0.3
19193,2008,7.0,1351.8663709394996,0.0,0.3
19193,2009,0.6802184466019418,565.8512003904053,0.0,0.3
19193,2010,2.33,544.7018497097558,84.08,0.3014094432699084
19193,2011,4.097765363128492,824.5841602020566,0.0,0.3
19193,2012,0.9457831325301205,577.5702521436455,0.0,0.30054421308815576
19193,2013,0.5408466394355738,393.4490406655913,0.0,0.3
19193,2014,0.5095458141748174,579.812277816098,0.0,0.3
19193,2015,1.1586651053864168,595.970887177202,0.0,0.3
19193,2016,1.0,1521.419108983409,0.0,0.0
19195,1999,0.0,155.46210928715988,0.0,0.3
19195,2000,0.0,383.9464807735552,0.0,0.5
19195,2001,0.0,296.92826624690804,0.0,0.5
19195,2002,5.66063215648855,105.01461659545761,0.0,0.5
19195,2003,6.437240618101545,233.99145491342477,0.0,0.3
19195,2004,0.5,265.99505284461435,0.0,0.0
19195,2005,0.0,259.5367663593434,0.0,0.3
19195,2006,5.686307757524375,292.77940184393975,0.0,0.39779559118236474
19195,2007,0.5,434.711929749411,0.0,0.40472103004291843
19195,2008,7.2,317.29492396658816,0.0,0.5251110213968511
19195,2009,4.5,353.9751552795031,0.0,0.3
19195,2010,8.2,376.615977725423,0.0,0.0
19195,2011,6.05,343.33476119083315,0.0,0.3669603524229074
19195,2012,1.364573521716379,274.12293853073464,0.0,0.30000000000000004
19195,2013,5.0204545454545455,349.23966588134505,0.0,0.36666666666666664
19195,2014,5.3,282.743628185907,0.0,0.47640798226164077
19195,2015,4.294192454429843,292.64466352336046,0.0,0.3
19195,2016,3.8284938941655366,326.7273506104091,0.0,0.0
19197,1999,0.0,397.99903428295517,1.64,2.5
19197,2000,0.0,401.38387252535006,0.0,0.7602739726027398
19197,2001,4.812943962115233,365.80878802510864,0.0,2.5
19197,2002,4.7193983582810235,336.4799613713182,1.12,0.0
19197,2003,10.2344718549816,488.9873417721519,0.0,0.3
19197,2004,6.528289700805523,361.887011105746,0.0,0.0
19197,2005,3.0040216550657384,497.34234669241914,0.0,0.3
19197,2006,1.166470262793914,443.2023177209078,0.0,0.3
19197,2007,1.2501088454119593,272.5987445678416,0.0,0.3
19197,2008,1.0,332.35055528730084,0.0,0.0
19197,2009,2.6570214157266636,415.6349589570256,0.0,0.5000986842105264
19197,2010,1.1027107157983904,458.76967648478995,250.25,0.3
19197,2011,2.982295988934993,435.6542732979237,0.0,0.3064574137649174
19197,2012,1.9258620689655173,435.0857308921825,0.0,0.49229968782518213
19197,2013,2.5853394644306196,383.9039039039039,0.0,0.3
19197,2014,1.8950083447124868,299.61639058413255,0.0,0.3
19197,2015,2.0,279.7283464566929,0.0,0.3
19197,2016,1.8555276381909547,521.1937984496124,0.0,0.3
20001,1999,1.3269801324503312,539.0437086092716,0.0,0.0
20001,2000,1.226071523178808,249.14701986754966,0.0,0.0
20001,2001,0.6343496688741722,1466.630463576159,0.0,0.0
20001,2002,1.2590543046357616,65.31390728476822,0.0,0.0
20001,2003,1.208332450331126,950.3523178807947,0.0,0.0
20001,2004,0.5,794.1245033112583,0.0,0.0
20001,2005,0.5,680.1086092715232,0.0,0.0
20001,2006,1.1746092715231786,50.00000000000001,0.0,0.0
20001,2007,0.9460662251655629,329.4635761589404,0.0,0.0
20001,2008,0.5,502.3629139072847,0.5,0.0
20001,2009,1.151046357615894,637.9562913907284,0.0,0.0
20001,2010,0.5,367.0635761589404,0.0,0.0
20001,2011,0.9469933774834437,565.3112582781457,0.0,0.0
20001,2012,1.3289139072847682,937.7112582781457,0.0,0.0
20001,2013,0.5,990.7841059602649,0.0,0.0
20001,2014,0.5,544.1072847682119,0.0,0.0
20001,2015,1.0971808296415626,516.1377366089408,0.0,0.0
20001,2016,1.2013358778625953,82.88985823336968,0.0,0.0
20003,1999,1.1,735.1040799333888,0.0,0.0
20003,2000,1.3903108520677214,289.35054121565366,0.0,0.0
20003,2001,1.45,1543.3194560088814,0.0,0.0
20003,2002,0.5,674.623924507355,0.0,0.0
20003,2003,0.5,326.0366361365529,0.0,0.0
20003,2004,0.5,740.0915903413821,0.0,0.0
20003,2005,0.5,337.5381626422426,0.0,0.0
20003,2006,0.5,464.05495420482924,0.0,0.0
20003,2007,1.1,276.744379683597,0.0,0.0
20003,2008,0.5,50.00000000000001,0.0,0.0
20003,2009,1.2,50.00000000000001,0.0,0.0
20003,2010,0.5,50.00000000000001,0.0,0.0
20003,2011,1.1,50.00000000000001,0.0,0.0
20003,2012,1.0,2049.9999999999995,0.0,0.0
20003,2013,0.5,1210.0,0.0,0.0
20003,2014,0.5,670.0,0.0,0.0
20003,2015,1.2,180.0,0.0,0.0
20003,2016,0.5,179.99999999999997,0.0,0.0
20005,1999,3.4,2598.883924735802,0.0,0.0
20005,2000,3.415737606323567,516.5598419108171,0.0,0.0
20005,2001,2.38,2118.461208007561,0.0,0.0
20005,2002,3.000179568691468,1459.0351404759858,0.0,0.0
20005,2003,0.5,937.9190652117879,0.0,0.0
20005,2004,0.5,1139.5841567144944,0.0,0.0
20005,2005,0.8189449265400808,1843.7262651430535,0.0,0.0
20005,2006,0.5,1935.777128619297,0.0,0.0
20005,2007,3.5,3194.4926540080764,0.0,0.0
20005,2008,0.8004553655812355,2355.147349428645,0.0,0.0
20005,2009,2.5,1845.8432855056276,0.0,0.0
20005,2010,0.5,2313.5071741558554,0.0,0.0
20005,2011,2.8619493739302766,2123.2056018558296,0.0,0.0
20005,2012,3.4924278112187035,1523.7855485866482,0.0,0.0
20005,2013,2.2,1118.2823960880196,0.0,0.0
20005,2014,2.2341745382771743,831.2632436837815,0.0,0.0
20005,2015,2.8653978932459947,1266.8984471622919,0.0,0.0
20005,2016,2.8,2705.266063910553,0.0,0.0
20007,1999,0.0,2825.3273137697515,0.0,0.0
20007,2000,2.449275144218711,2623.5214446952596,4.1454396055875105,0.0
20007,2001,0.0,3172.435415099072,5.0,0.0
20007,2002,1.71,2621.5374968648107,0.0,0.0
20007,2003,0.0,3427.6047153248055,0.0,0.0
20007,2004,1.9765989465763731,2781.3794833207926,0.0,0.0
20007,2005,0.0,2285.487835465262,0.0,0.0
20007,2006,0.0,2233.250564334086,0.0,0.0
20007,2007,2.1012666165036364,2338.344620015049,0.0,0.0
20007,2008,0.0,2557.9633809882116,0.5,0.0
20007,2009,0.0,2705.994482066717,0.0,0.0
20007,2010,1.9856533734637576,2593.747178329571,0.0,0.0
20007,2011,0.0,2196.664158515174,0.0,0.0
20007,2012,0.0,2609.149736644093,0.0,0.0
20007,2013,2.0389139704038124,2298.7233508903937,0.0,0.0
20007,2014,0.0,2121.449711562578,0.0,0.0
20007,2015,0.0,2451.6337386018236,0.0,0.0
20007,2016,1.952491651682507,2479.74055997945,0.0,0.0
20009,1999,0.0,3154.555322877046,9.673321234119783,0.0
20009,2000,1.3609649985042096,3187.603743749733,4.395844096205729,0.0
20009,2001,0.0,3374.9228599512794,3.729281767955801,0.0
20009,2002,0.0,2915.3985213043293,6.6,0.0
20009,2003,1.1690345741270993,3023.3903158254625,0.0,0.0
20009,2004,0.0,3012.650967990085,4.6,0.0
20009,2005,0.0,3026.58874310868,12.49445150360017,0.0
20009,2006,0.9051527843070216,2927.5815205778026,0.0,0.0
20009,2007,0.0,2501.2769776486175,0.0,0.0
20009,2008,0.0,2748.4520706013077,14.166982339390836,0.0
20009,2009,1.498390956878499,2789.958972605667,0.0,0.0
20009,2010,0.0,3211.0808154194624,0.0,0.0
20009,2011,0.0,3268.94226248985,18.033214525543674,0.0
20009,2012,1.326796444292491,3339.547843924954,0.0,0.0
20009,2013,0.0,3713.8702508654214,0.0,0.0
20009,2014,0.0,3417.771699645284,0.0,0.0
20009,2015,1.6409264422045895,3721.8743298305812,0.0,0.0
20009,2016,3.05,3568.5638228801463,0.0,0.0
20011,1999,1.7548124717577946,155.70731166093424,0.0,0.0
20011,2000,0.5,212.82924664373684,0.0,0.0
20011,2001,0.5,1725.69954510152,0.0,0.0
20011,2002,0.5,505.4066877541799,0.0,0.0
20011,2003,0.5,57.259376412110264,0.0,0.0
20011,2004,0.5,346.88883868052415,0.0,0.0
20011,2005,0.5,175.18526886579306,0.0,0.0
20011,2006,0.5,56.22232263895165,0.0,0.0
20011,2007,0.5,569.8508811568007,0.0,0.0
20011,2008,0.5,247.18481699051068,0.0,0.0
20011,2009,0.5,220.0,0.0,0.0
20011,2010,0.5,302.37008585630366,0.0,0.0
20011,2011,0.5,362.37008585630366,0.0,0.0
20011,2012,0.5,795.7772254857658,0.0,0.0
20011,2013,0.5,754.6656122910076,0.0,0.0
20011,2014,0.5,67.62991414369634,0.0,0.0
20011,2015,0.5,181.04413102820746,0.0,0.0
20011,2016,0.5,353.2252169940612,0.0,0.0
20013,1999,1.3,7088.695511262356,0.0,0.0
20013,2000,1.1324598930481282,6747.642197374817,0.0,0.0
20013,2001,1.78,7547.523902122833,0.0,0.0
20013,2002,0.8065467509317777,7964.104683195592,0.0,0.0
20013,2003,0.5,7293.260411602658,0.0,0.0
20013,2004,0.87,7382.758061902447,0.0,0.0
20013,2005,0.964981364446605,6846.238859180035,0.0,0.0
20013,2006,1.5,7129.6159455517745,0.0,0.0
20013,2007,0.0,6804.741532976827,0.0,0.0
20013,2008,0.9741046831955924,7995.170960946362,0.0,0.0
20013,2009,0.0,8390.747042618701,0.0,0.0
20013,2010,0.0,8574.911683681737,0.0,0.0
20013,2011,1.0523091881380653,9107.574137092854,0.0,0.0
20013,2012,0.0,7879.286987522281,0.0,0.0
20013,2013,0.0,7997.896613190731,0.0,0.0
20013,2014,0.857979797979798,8197.996970207036,0.0,0.0
20013,2015,1.2161616161616162,8410.869639794168,0.0,0.0
20013,2016,0.0,8791.05081826012,0.0,0.0
20015,1999,1.0,338.07147811186815,0.0,0.0
20015,2000,0.9215898984129575,506.42364652604954,0.0,0.0
20015,2001,0.5,1084.2474807229407,3.0,0.0
20015,2002,0.5,263.571049732773,0.0,0.0
20015,2003,0.5735959365182979,215.9658928644282,0.0,0.0
20015,2004,0.5,414.45555056913224,0.0,0.0
20015,2005,0.9237144662034111,370.57933172861163,0.0,0.0
20015,2006,0.960034270327608,357.648810738036,0.0,0.0
20015,2007,0.5,243.36991554812124,0.0,0.0
20015,2008,0.5,231.51809391701684,0.5,0.0
20015,2009,0.9644812533148385,497.7120476520746,0.0,0.0
20015,2010,1.140997506234414,441.8163273632247,0.0,0.0
20015,2011,0.7913625028338245,174.29358247317532,0.0,0.0
20015,2012,0.5477989474113664,513.5180123209988,0.0,0.0
20015,2013,0.9661800045341193,233.37113948839297,0.0,0.0
20015,2014,0.5,275.2152094977765,0.0,0.0
20015,2015,0.8732397803538744,196.75330486068742,0.0,0.0
20015,2016,0.5,266.4236265738229,0.0,0.0
20017,1999,1.2,852.678936605317,4.0,0.0
20017,2000,3.2860122699386505,603.571915473756,0.0,0.0
20017,2001,10.35,893.4576757532282,0.0,0.0
20017,2002,0.5,251.01567825494206,0.0,0.0
20017,2003,1.4377777777777776,203.0606680299932,0.0,0.0
20017,2004,0.0,483.20404721753795,0.0,0.0
20017,2005,0.0,138.03680981595093,0.0,0.0
20017,2006,2.9279481935923655,219.32515337423314,0.0,0.0
20017,2007,0.0,223.0811179277437,0.0,0.0
20017,2008,2.2,174.9147920927062,0.0,0.0
20017,2009,3.7207225630538514,289.4069529652352,0.0,0.0
20017,2010,0.0,236.7552828902522,0.0,0.0
20017,2011,0.0,372.1608725289707,0.0,0.0
20017,2012,2.5075,472.2290388548057,0.0,0.0
20017,2013,1.0,359.5228357191547,0.0,0.0
20017,2014,0.0,351.81944444444446,0.0,0.0
