,fips,year,agriculture_total,agriculture_percent,construction_total,construction_percent,manufacturing_total,manufacturing_percent,wholesale_trade_total,wholesale_trade_percent,retail_trade_total,retail_trade_percent,transport_utilities_total,transport_utilities_percent,information_total,information_percent,finance_insurance_realestate_total,finance_insurance_realestate_percent,prof_scientific_waste_total,prof_scientific_waste_percent,edu_health_total,edu_health_percent,arts_recreation_total,arts_recreation_percent,other_total,other_percent,public_admin_total,public_admin_percent
1634,37021,2016,977.0,0.007885646025698974,6762.0,0.054578033189126365,12350.0,0.09968037709046297,2477.0,0.01999257441725318,17747.0,0.143241105443275,3117.0,0.02515819719764964,1872.0,0.01510944663265965,8686.0,0.07010718667269322,11913.0,0.09615322528572351,30897.0,0.24937851100923356,17070.0,0.13777684509588686,6098.0,0.049218699554465034,3930.0,0.03172015238587202
1635,51550,2012,418.0,0.003946300107626367,7406.0,0.06991937463416477,8702.0,0.08215479314967618,2251.0,0.02125148694322237,16343.0,0.1542927814807122,6109.0,0.05767451520930496,2461.0,0.023234077906383942,5580.0,0.05268027416400748,11186.0,0.10560601197107305,23169.0,0.21873642869281168,7832.0,0.07394120201657824,4192.0,0.039576291988444326,10273.0,0.09698646173599441
1636,45063,2014,1093.0,0.008070530380784311,11151.0,0.08233713108520206,11244.0,0.08302382763178297,5259.0,0.03883158213407566,15868.0,0.11716667528113947,6746.0,0.049811343045536104,2336.0,0.017248635836699132,9460.0,0.06985106807156412,12832.0,0.09474935576049796,27535.0,0.20331386462479048,15420.0,0.11385871772341635,6624.0,0.04891051531776329,9863.0,0.07282675310674809
1637,12087,2016,959.0,0.022823008638949045,3433.0,0.08170113520074253,875.0,0.02082391299174183,481.0,0.011447202456031796,3958.0,0.09419548299578762,2522.0,0.06002046693162617,367.0,0.008734144077679145,3240.0,0.07710797496370689,3122.0,0.07429972155453485,6049.0,0.14395868535662437,12385.0,0.2947476141745401,2188.0,0.052071681858207,2440.0,0.058068968799828646
1638,29099,2015,820.0,0.007384194222318277,11796.0,0.10622433542252,13201.0,0.118876521864419,2744.0,0.024710035300050427,12717.0,0.11451804625027015,5011.0,0.04512463079028888,1680.0,0.015128593040847202,7531.0,0.06781752035155969,10589.0,0.0953551617318637,24319.0,0.2189953893811685,9449.0,0.08508933073986025,7151.0,0.06439557668755853,4040.0,0.03638066421727541
1639,51710,2015,145.0,0.0014349190012963751,7321.0,0.07244856557579836,6438.0,0.06371040365755905,1872.0,0.01852529910639182,11100.0,0.10984552354751562,5832.0,0.057713431831451445,1972.0,0.0195148984176307,6712.0,0.06642190577035359,10326.0,0.10218602487852668,20608.0,0.20393662606010826,14308.0,0.14159186945205887,4239.0,0.0419491148034161,10178.0,0.10072141789789314
1640,15007,2015,1320.0,0.03592227725466717,3868.0,0.10526315789473684,697.0,0.01896805094432047,292.0,0.00794644315027486,4123.0,0.11220268872802482,1700.0,0.04626353888858651,187.0,0.005088989277744516,2585.0,0.07034779295705655,3985.0,0.1084471779241278,5293.0,0.14404288902193435,8343.0,0.22704512055733958,1957.0,0.05325749741468459,2396.0,0.06520437598650193
1641,4013,2016,11672.0,0.005847806721771256,142429.0,0.07135857295880382,150912.0,0.0756086538721679,51296.0,0.02569988807402145,238344.0,0.1194130950388835,109676.0,0.054948941913723806,40737.0,0.020409707198834448,200255.0,0.10033006640406981,257416.0,0.1289683871737037,417086.0,0.20896490013336927,200916.0,0.1006612350335327,104391.0,0.05230109591264764,70832.0,0.03548764956447067
1642,37031,2015,473.0,0.01561571475734566,2799.0,0.09240673489600529,1374.0,0.045361505447342354,289.0,0.009541102674149884,3465.0,0.11439418950148564,1412.0,0.0466160448993067,395.0,0.013040607461208319,2455.0,0.08104985143611754,3146.0,0.10386266094420601,6169.0,0.20366457576758007,4497.0,0.1484648398811489,1366.0,0.04509739187850776,2450.0,0.08088478045559591
1643,42011,2010,3283.0,0.01697834136654186,10555.0,0.05458616909042014,32843.0,0.16985064438054653,6246.0,0.03230177282224199,21699.0,0.11221840673548333,9077.0,0.046942553939719904,3462.0,0.017904056597918952,10613.0,0.05488612151176021,16398.0,0.08480378974369583,49407.0,0.2555129186404915,14904.0,0.0770774290974535,10856.0,0.05614281872530564,4021.0,0.020794977348420594
1644,45013,2010,736.0,0.011895910780669145,6460.0,0.1044124777759819,3402.0,0.05498626151608211,1256.0,0.020300630353967997,8541.0,0.13804751899143364,1170.0,0.01891061903992242,1529.0,0.024713108129949896,4812.0,0.07777598189752707,8046.0,0.13004687247454338,11081.0,0.17910134152254728,7966.0,0.1287538386940359,2819.0,0.04556327784063359,4052.0,0.06549216098270567
1645,32003,2013,2839.0,0.0030854536997187336,52392.0,0.05694015154479179,28562.0,0.031041468323834615,17397.0,0.01890723424234125,113057.0,0.12287148253930992,46984.0,0.051062682855789,16012.0,0.017402002338815205,52172.0,0.056701053336289456,106143.0,0.1153572779321048,135052.0,0.1467758693393499,268417.0,0.2917182901435024,43779.0,0.04757945668192548,37318.0,0.04055757702222744
1646,8041,2012,3309.0,0.011696712619300106,19726.0,0.06972781901732061,19244.0,0.06802403676210675,4691.0,0.016581831035701662,32844.0,0.11609756097560976,12298.0,0.043471191233651466,7273.0,0.025708731000353483,18057.0,0.06382820784729587,37241.0,0.1316401555319901,59493.0,0.21029692470837752,28273.0,0.09993990809473312,17629.0,0.06231530576175327,22822.0,0.08067161541180629
1647,36013,2011,1231.0,0.020952834845364334,3387.0,0.05765008255178635,10449.0,0.17785229187588297,1239.0,0.021089002740378886,6602.0,0.11237255536075982,2334.0,0.03972698337049582,570.0,0.009701962519786897,2400.0,0.04085036850436588,2751.0,0.04682473489812939,16783.0,0.28566322275365524,4819.0,0.08202413575939133,3596.0,0.06120746880904155,2590.0,0.044084356010961515
1648,39103,2011,856.0,0.009937772824370762,5678.0,0.06591901179530045,13283.0,0.15420962199312716,3023.0,0.03509566267298226,10974.0,0.12740317637224854,4071.0,0.047262468654221235,1237.0,0.014361010495031114,7039.0,0.08171960620414229,8428.0,0.09784526794836074,18535.0,0.21518296647162627,7031.0,0.08162672982260612,4024.0,0.0467168199126962,1957.0,0.022719884833286894
1649,37031,2014,958.0,0.03124796138039011,2730.0,0.08904690455998435,1631.0,0.05319981733968295,587.0,0.019146715376084547,4380.0,0.14286646226107377,904.0,0.029486594037445364,294.0,0.00958966664492139,1672.0,0.05453715180377063,2328.0,0.07593450322917346,6543.0,0.2134190097201383,4948.0,0.16139343727575184,1566.0,0.05107965294539761,2117.0,0.06905212342618566
1650,39157,2015,1574.0,0.03624640184225676,1604.0,0.036937248128957975,10075.0,0.23200921128382268,912.0,0.021001727115716753,4495.0,0.10351180195739781,2570.0,0.0591824985607369,753.0,0.017340241796200345,1802.0,0.041496833621185954,2963.0,0.06823258491652275,9182.0,0.21144502014968336,3285.0,0.07564766839378238,2730.0,0.06286701208981002,1480.0,0.03408175014392631
1651,32003,2012,2055.0,0.002297742733318723,52397.0,0.05858629002321223,29105.0,0.03254296946629754,13611.0,0.015218771943163572,108868.0,0.1217278130856169,44604.0,0.04987275760435442,13868.0,0.015506129550201486,49576.0,0.055432065083702686,101624.0,0.11362813018529534,128862.0,0.1440835640393758,269106.0,0.300893603889279,45071.0,0.05039492103815483,35609.0,0.03981524135802745
1652,12081,2010,1621.0,0.012723604995251214,7251.0,0.05691478088869004,9729.0,0.07636517766736525,3255.0,0.025549250005886925,19905.0,0.15623896201756657,5182.0,0.04067471997865009,1420.0,0.011145909372767875,9369.0,0.07353945416441002,14682.0,0.1152424235288577,28038.0,0.22007676548849694,14671.0,0.11515608197737852,6588.0,0.05171074010408082,5690.0,0.044662129810598035
1653,39169,2013,3042.0,0.05542497950259634,2676.0,0.04875649084449303,12033.0,0.219240229570921,1080.0,0.019677507515714676,7949.0,0.1448300992985333,3376.0,0.061510430900974765,424.0,0.00772524369135465,1774.0,0.032322128085998,2625.0,0.047827275211806505,11183.0,0.20375330235947892,4257.0,0.07756217545777534,3024.0,0.05509702104400109,1442.0,0.026273116516352373
1654,29510,2010,190.0,0.0013233778174017218,5094.0,0.035480455799180896,11090.0,0.07724347365781628,2965.0,0.020651659097874236,13080.0,0.09110411500849748,6670.0,0.04645752653720781,4825.0,0.03360683141559635,8841.0,0.06157885938762433,15818.0,0.11017468587189702,39784.0,0.2771013846711058,20117.0,0.14011785027721282,6386.0,0.04447942495751261,8712.0,0.06068035550107263
1655,26145,2014,1055.0,0.012667042875838967,4467.0,0.0536338204041447,12146.0,0.145833083194256,2067.0,0.02481779869607502,10937.0,0.1313170122588159,2581.0,0.03098923001188661,1085.0,0.013027243147189838,4300.0,0.051628705560291525,6154.0,0.07388908232977535,21687.0,0.2603887761595447,9155.0,0.10992111614057416,3948.0,0.047402355709774635,3705.0,0.04448473351183258
1656,17037,2016,1034.0,0.018465274925442435,2726.0,0.04868117934889369,7559.0,0.13498937443077308,1755.0,0.031340964694537204,7032.0,0.12557815597264138,3588.0,0.06407486115327607,360.0,0.006428915834776863,3646.0,0.06511063092665678,4767.0,0.0851295605121703,12692.0,0.22665499937496653,6267.0,0.11191670982374055,2824.0,0.050431273103916284,1747.0,0.031198099898208834
1657,51710,2016,127.0,0.0011889938490633164,7798.0,0.07300609476374599,8288.0,0.07759355134674618,1320.0,0.01235804630522502,11285.0,0.10565193375338208,5855.0,0.05481542508870643,1746.0,0.01634632488554764,5583.0,0.05226891857732673,10825.0,0.101345341859137,25655.0,0.24018611966708173,13459.0,0.126005261531836,5376.0,0.050330952224916445,9496.0,0.08890303614728544
1658,48339,2015,15213.0,0.06191495596398978,19736.0,0.0803229850065932,24309.0,0.0989345076269393,10989.0,0.04472381851628763,25853.0,0.10521838930763346,16603.0,0.06757207742523647,4769.0,0.019409217445097434,14835.0,0.060376544516255064,31654.0,0.12882771419733993,43198.0,0.1758103114265714,17653.0,0.07184544255783287,13868.0,0.05644097872271151,7028.0,0.028603057287512005
1659,37159,2016,573.0,0.009315104124331442,4842.0,0.07871506835953376,10553.0,0.17155723180465918,2650.0,0.04308032448425536,6126.0,0.09958870482662202,3945.0,0.06413278493976883,534.0,0.008681091801732967,2596.0,0.04220246126834978,4224.0,0.068668411555281,14645.0,0.23807975549883764,6574.0,0.10687171817339425,2335.0,0.03795945572480614,1916.0,0.03114788743842765
1660,24021,2016,971.0,0.007327638251630041,10225.0,0.07716282298961603,7436.0,0.056115672542864044,2398.0,0.018096474281574498,12308.0,0.09288215406906544,5098.0,0.0384719874426467,3050.0,0.02301678338565564,8184.0,0.06176044433711664,25235.0,0.1904355831924656,29670.0,0.22390425018111568,9716.0,0.07332166143443612,6463.0,0.0487729413185221,11758.0,0.08873158657329147
1661,39169,2014,2139.0,0.04021054610395714,3558.0,0.06688598552495535,12784.0,0.24032333865964847,1573.0,0.029570448350408875,5637.0,0.10596860607199925,2572.0,0.04835040887301438,770.0,0.014475044647053294,1919.0,0.03607481906194191,3750.0,0.07049534730707774,11219.0,0.21090328038349468,3543.0,0.06660400413572704,2523.0,0.0474292696682019,1208.0,0.022708901212519974
1662,6031,2014,8130.0,0.16466823300656241,1834.0,0.037146560803694405,4046.0,0.08194928299440979,1107.0,0.02242161549056145,4263.0,0.08634448675362554,2329.0,0.04717248642955521,648.0,0.013124848092035972,1625.0,0.03291339220610873,2553.0,0.051709470955197276,9691.0,0.19628534391963057,5274.0,0.1068216803046261,1284.0,0.026006643441626832,6588.0,0.1334359556023657
1663,39029,2014,1090.0,0.023506577528574508,2587.0,0.055790381712314,10494.0,0.22631011429803752,1312.0,0.028294155704119042,6057.0,0.1306232477895191,2902.0,0.06258356696139745,549.0,0.011839551434116887,1143.0,0.024649557903817124,2530.0,0.05456113866724175,10229.0,0.22059521242182445,4200.0,0.09057580332111279,2124.0,0.04580547767953418,1153.0,0.0248652145783912
1664,39141,2016,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,1103,2011,965.0,0.017542265042719506,5232.0,0.0951099800036357,11240.0,0.20432648609343756,1302.0,0.023668423922923103,6881.0,0.12508634793673878,1607.0,0.029212870387202328,1014.0,0.01843301217960371,2441.0,0.04437375022723141,4470.0,0.08125795309943647,10637.0,0.19336484275586258,4142.0,0.0752954008362116,3257.0,0.059207416833303037,1822.0,0.03312125068169424
1666,13015,2011,169.0,0.004145306482866884,5323.0,0.13056488998994334,5642.0,0.13838946258186366,1225.0,0.030047339890603153,5764.0,0.14138193235056049,2806.0,0.06882680468002648,746.0,0.018298216782359145,1888.0,0.04630969609261939,3071.0,0.07532684147268758,7409.0,0.1817312173465133,4677.0,0.1147195172802865,889.0,0.02180578380632343,1160.0,0.02845299124334666
1667,55027,2015,2072.0,0.04731133691060623,3148.0,0.07188035163831488,12147.0,0.277360429272748,1099.0,0.02509418883434182,4813.0,0.10989839022719489,1826.0,0.04169425733531225,703.0,0.016052060737527116,1311.0,0.029934924078091105,2658.0,0.060691859801347184,8372.0,0.19116337481447654,2720.0,0.06210754652357575,1332.0,0.030414430871104008,1594.0,0.0363968489553602
1668,37045,2016,418.0,0.010444777611194403,2244.0,0.056071964017991006,6775.0,0.1692903548225887,1188.0,0.029685157421289354,4647.0,0.11611694152923538,1848.0,0.046176911544227886,383.0,0.009570214892553722,997.0,0.024912543728135932,2546.0,0.06361819090454772,11362.0,0.28390804597701147,3272.0,0.0817591204397801,2371.0,0.05924537731134433,1969.0,0.04920039980009995
1669,45047,2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,42049,2013,1317.0,0.010219680450690235,6036.0,0.04683826211113611,23663.0,0.18362057593370013,2173.0,0.016862084752733396,15833.0,0.12286120013346886,3677.0,0.02853285118996811,1593.0,0.012361390249012564,7443.0,0.057756326191714065,8740.0,0.06782081028020703,34940.0,0.27112804475863084,13483.0,0.10462562757528963,5115.0,0.039691469631951824,4856.0,0.03768167674149718
1671,18035,2014,625.0,0.011539455706953215,2651.0,0.04894575532661275,6708.0,0.12385067021158747,1056.0,0.01949706436246815,7724.0,0.1426092094088106,1852.0,0.03419371515084377,824.0,0.015213618404047119,2426.0,0.0447915512721096,3720.0,0.06868284036778553,17325.0,0.3198737121967431,5133.0,0.09477124183006536,2944.0,0.05435545216203242,1174.0,0.02167571359994092
1672,39109,2014,384.0,0.007538428316221363,3859.0,0.07575727831327667,14803.0,0.2906024853255855,1430.0,0.028072792948428512,5361.0,0.10524352657099668,2162.0,0.04244292192622549,1084.0,0.021280354934333223,1549.0,0.030408920473507527,3820.0,0.07499165668741044,8295.0,0.16284183042462552,4482.0,0.08798759300339622,2203.0,0.04324780619957204,1507.0,0.029584404876420816
1673,5045,2010,2304.0,0.04341599457300068,3662.0,0.06900580387427452,4220.0,0.07952061505992311,1130.0,0.021293434838320646,5818.0,0.10963292379588453,3077.0,0.05798221150222356,1103.0,0.020784653651918294,2888.0,0.0544207431974071,5158.0,0.09719605035049371,13043.0,0.24577900052762494,5206.0,0.09810055023743122,2538.0,0.04782543152182106,2921.0,0.05504258686967664
1674,6037,2016,19670.0,0.004024993840756756,273288.0,0.05592183613384506,473164.0,0.09682166678534976,172930.0,0.035385977879108584,516604.0,0.10571062115456549,280678.0,0.05743402243192297,224206.0,0.04587838175194252,290858.0,0.05951711532968117,631680.0,0.12925816519213157,991945.0,0.20297775878848298,556470.0,0.11386824212333056,296089.0,0.06058751404757637,159382.0,0.032613704541306215
1675,39101,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,13095,2011,178.0,0.005180442374854482,1179.0,0.034313154831199066,3077.0,0.08955180442374855,711.0,0.020692665890570432,4209.0,0.12249708963911525,1927.0,0.05608265424912689,919.0,0.026746216530849826,1235.0,0.03594295692665891,4069.0,0.11842258440046566,9034.0,0.2629220023282887,3534.0,0.10285215366705472,2148.0,0.06251455180442375,2140.0,0.06228172293364377
1677,39155,2010,672.0,0.007741311184581889,4580.0,0.05276072206158489,15647.0,0.18025044063266787,1634.0,0.018823366779176794,11219.0,0.1292407294342622,4845.0,0.05581347126383817,1649.0,0.01899616390383264,3874.0,0.04462773739444976,6789.0,0.07820797861923577,20045.0,0.23091455758176183,8650.0,0.09964634188487104,4006.0,0.0461483520914212,3197.0,0.03682882716831592
1678,48291,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,26159,2013,1327.0,0.040723009881544224,2123.0,0.06515067820536427,5156.0,0.15822745964524643,637.0,0.019548272264162524,3666.0,0.11250230160191493,1474.0,0.045234149634812496,572.0,0.017553550604554102,1470.0,0.04511139753268275,2676.0,0.08212115632480206,7054.0,0.21647333210581232,3301.0,0.10130117228257533,1517.0,0.0465537347327073,1613.0,0.049499785183821275
1680,37001,2014,812.0,0.011325754934095822,4482.0,0.06251481972243532,10689.0,0.14908989469279588,2611.0,0.03641816026222191,8424.0,0.11749773345421577,2442.0,0.034060952646628076,961.0,0.013404003068554292,3234.0,0.045107748099588535,6784.0,0.09462305600111584,17376.0,0.2423599972104052,8237.0,0.11488946230560011,3218.0,0.04488458051468024,2425.0,0.03382383708766302
1681,54033,2010,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,27137,2014,3424.0,0.035537473144505914,7060.0,0.07327528049071605,7049.0,0.07316111220666535,1751.0,0.018173515033887224,11212.0,0.11636861825239495,5200.0,0.05397046155123561,975.0,0.010119461540856677,6025.0,0.06253308285503742,6804.0,0.07061827315280905,27086.0,0.28112383107245537,10430.0,0.1082522911498822,4586.0,0.04759779551422433,4747.0,0.04926880403532989
1683,13113,2012,224.0,0.004396208270366808,2678.0,0.05255823994661747,5178.0,0.1016230643926756,1088.0,0.0213530115989245,6101.0,0.11973779757816026,7082.0,0.13899083469079349,1131.0,0.0221969265793967,2600.0,0.051027417423900455,6258.0,0.12281906855337271,10504.0,0.20615076639255786,3411.0,0.06694404647420171,1511.0,0.029654779895197533,3187.0,0.0625478382038349
1684,49035,2011,4645.0,0.00912114928444633,30641.0,0.06016816689444994,57184.0,0.11228930046970483,14421.0,0.028317781233799896,60487.0,0.11877523288876321,27249.0,0.05350746972053348,10834.0,0.021274172518340483,45300.0,0.08895329657382535,65503.0,0.12862489592660667,102719.0,0.20170405454231272,43752.0,0.08591356802865356,25627.0,0.05032243115446848,20894.0,0.04102848076409507
1685,11001,2014,210.0,0.0006076529549295123,9624.0,0.027847866848769647,3775.0,0.0109232852612329,1607.0,0.004649991897960601,17048.0,0.04932984559827774,10365.0,0.029992013704020926,13566.0,0.03925438088844649,23225.0,0.0672035232297044,80921.0,0.23415183221833838,66325.0,0.1919170582652376,35971.0,0.10408516400842611,29973.0,0.08672943818143938,52982.0,0.15330794694321628
1686,51179,2015,274.0,0.004068481149865621,5430.0,0.0806271994298187,2613.0,0.03879905563722215,651.0,0.00966635484876832,7575.0,0.11247717047529956,1793.0,0.026623309130325033,942.0,0.013987260011581808,3414.0,0.050692681188471644,10245.0,0.15212258897946457,13909.0,0.20652738800540485,4414.0,0.06554115253834618,2171.0,0.0322360313005776,13916.0,0.20663132730485398
1687,16019,2016,2174.0,0.04323356865864572,3223.0,0.06409466043551755,4073.0,0.08099830963508005,1450.0,0.0288356368698419,6903.0,0.13727751814656458,2438.0,0.04848364323356866,568.0,0.011295614994531172,1937.0,0.03852043352888535,7874.0,0.1565874515263001,11826.0,0.23517947698120711,4591.0,0.0912995923237546,1635.0,0.032514666401511384,1593.0,0.031679427264591824
1688,19113,2014,1158.0,0.010035270770324024,8702.0,0.07541185340531921,19477.0,0.16878840137616666,3121.0,0.027046701273040825,13250.0,0.11482498938410475,6349.0,0.05502066849808914,2718.0,0.02355428838837711,9140.0,0.07920757758269566,12341.0,0.10694756181050843,25531.0,0.22125258897853423,6820.0,0.059102371894309016,4708.0,0.040799701888329445,2078.0,0.018008024750201485
1689,36071,2012,1777.0,0.010517780197926038,10553.0,0.062461527534447656,11984.0,0.07093138879681803,5772.0,0.034163549410483454,21883.0,0.12952199441261422,9822.0,0.058134854870022255,4154.0,0.024586864908376343,10422.0,0.06168615938254652,15828.0,0.09368341304039017,42471.0,0.25137908991903024,13059.0,0.07729414271509068,9950.0,0.058892466499360765,11277.0,0.0667467683128936
1690,48231,2016,517.0,0.011907778059285534,4246.0,0.09779579427413225,5697.0,0.13121588317939978,1185.0,0.027293456480180573,5960.0,0.13727341824630904,2427.0,0.055899762765736924,856.0,0.019715779533362506,2394.0,0.05513969182578253,3188.0,0.0734274592901398,8814.0,0.20300803832600134,4713.0,0.10855194969712324,2484.0,0.057212612571112695,936.0,0.02155837575143377
1691,48061,2012,4088.0,0.028381793440528758,9572.0,0.06645560832014219,8470.0,0.058804743258629784,3405.0,0.02363992335249521,18018.0,0.1250937265683579,7369.0,0.05116082090588464,2301.0,0.015975172873448306,8039.0,0.0558124357799439,11553.0,0.08020911438806964,42806.0,0.29718959149101615,14137.0,0.09814907384265045,6376.0,0.04426671110000278,7902.0,0.054861284678830294
1692,47119,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,48367,2016,3559.0,0.05966071009488048,7945.0,0.13318469842759917,5601.0,0.09389144064102994,493.0,0.008264324269956751,5707.0,0.0956683541757468,3453.0,0.05788379656016361,226.0,0.0037885137626982265,3319.0,0.05563750963891776,5392.0,0.09038790357729574,13977.0,0.23430113655412882,4356.0,0.07302108827572334,2589.0,0.04340027491869782,3037.0,0.05091024910316157
1694,39025,2015,138.0,0.00137813951165926,7182.0,0.07172317371548409,16640.0,0.16617566285514557,2794.0,0.0279023318519998,13513.0,0.13494782044240275,4688.0,0.04681679732361312,1872.0,0.018694762071203876,8658.0,0.08646327457931792,12135.0,0.12118639836221101,18397.0,0.18372197533330004,6587.0,0.06578119538622859,4925.0,0.049183602137114896,2606.0,0.02602486643031907
1695,53063,2014,1312.0,0.006137408722417914,12306.0,0.05756627419060584,19051.0,0.08911872985578025,7316.0,0.03422353827226331,28464.0,0.133151830697335,10788.0,0.05046521745232047,3369.0,0.01575985517212344,13367.0,0.06252952926262215,18519.0,0.08663008546528762,56145.0,0.2626408633537758,22128.0,0.10351263735492654,10381.0,0.04856131093553382,10625.0,0.04970271926500788
1696,36117,2015,1649.0,0.03874621114217909,3086.0,0.07251110223454499,7516.0,0.17660189384149064,743.0,0.017458116967034,4889.0,0.11487581945064498,1485.0,0.0348927371413802,655.0,0.015390399210507767,2144.0,0.05037712352263916,3758.0,0.08830094692074532,11079.0,0.26032096618811534,2075.0,0.04875584482718109,2081.0,0.04889682558330788,1399.0,0.03287201297022956
1697,48231,2015,673.0,0.0181377172887751,3981.0,0.10729012262498315,5475.0,0.14755423797331896,1387.0,0.037380406953240804,5321.0,0.14340385392804203,1491.0,0.04018326371109015,600.0,0.016170327449130845,1602.0,0.04317477428917935,2964.0,0.07988141759870637,7428.0,0.20018865382023987,2532.0,0.06823878183533216,2148.0,0.057889772267888426,1503.0,0.040506670260072764
1698,39013,2012,2986.0,0.09600977460531816,2343.0,0.07533519822513746,2121.0,0.06819716407832546,706.0,0.022700234719140865,5087.0,0.16356387254429117,1119.0,0.03597955049676859,464.0,0.014919134432976431,1005.0,0.032314073502459725,2769.0,0.08903250699334427,6643.0,0.21359441818591043,2595.0,0.0834378315809781,1399.0,0.044982476447702646,1864.0,0.0599337641876467
1699,24009,2010,52.0,0.0011361401822194061,4464.0,0.0975332648736044,1978.0,0.043217024623653566,1121.0,0.02449256046669143,4654.0,0.10168454630863685,2296.0,0.05016495881491839,549.0,0.01199501846227796,1920.0,0.04194979134348577,4432.0,0.09683410168454631,10511.0,0.2296532587559265,3875.0,0.08466429242500383,2508.0,0.05479691494242828,7409.0,0.16187812711660732
1700,47001,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,39095,2014,1306.0,0.006530195905877176,9320.0,0.04660139804194126,29184.0,0.14592437773133193,4704.0,0.023520705621168637,21454.0,0.1072732181965459,11153.0,0.055766673000190004,3237.0,0.016185485564566938,8422.0,0.042111263337900134,18481.0,0.092407772233167,51965.0,0.25983279498384954,23437.0,0.11718851565546966,9546.0,0.047731431942958286,7785.0,0.03892616778503355
1702,37023,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,36059,2015,987.0,0.0014440169127006189,38583.0,0.056448332870038476,30358.0,0.04441485859753332,22353.0,0.03270325232988545,70402.0,0.10300068762710128,40687.0,0.05952656142558265,22996.0,0.03364398472590013,67328.0,0.09850331377741364,82929.0,0.121328144430952,198955.0,0.2910784041199105,48585.0,0.07108162279995904,30380.0,0.044447045398019046,28967.0,0.04237977498500388
1704,48409,2013,2855.0,0.09670754013955694,2880.0,0.09755436623534991,2245.0,0.07604498340220853,301.0,0.010195786193347335,2704.0,0.09159271052096742,1724.0,0.05839712756588307,219.0,0.007418196599146399,1408.0,0.04769324571505996,1706.0,0.057787412776912135,5474.0,0.18542104193482825,3653.0,0.12373822911726848,1936.0,0.06557821285820743,2417.0,0.08187114694126414
1705,55105,2010,1310.0,0.017039763784648602,4176.0,0.05431912485854395,14472.0,0.18824386373391955,2234.0,0.029058650606797694,11339.0,0.14749151263674085,3279.0,0.042651439274704404,2048.0,0.02663926429844301,4230.0,0.05502152733516305,4160.0,0.05411100560621236,17070.0,0.2220372273312608,7230.0,0.09404388714733543,3600.0,0.04682683177460685,1731.0,0.02251590161162346
1706,10001,2016,688.0,0.008891301257447111,6619.0,0.08554000439395702,5419.0,0.07003192080538648,1529.0,0.019759883172436966,7962.0,0.10289613461016554,4271.0,0.05519585417232065,1278.0,0.016516109021827628,3550.0,0.04587808061618785,4677.0,0.06044275578645369,21130.0,0.2730715051887463,10491.0,0.13557942077307797,3199.0,0.04134196616653097,6566.0,0.08485506403546182
1707,1121,2011,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,13135,2015,393.0,0.0008956958736453455,41754.0,0.095162558545007,38076.0,0.08677993914737958,17301.0,0.03943113055963899,58184.0,0.13260857178671953,20572.0,0.04688614634257518,13288.0,0.030285004501270613,32442.0,0.0739393525007692,61770.0,0.14078151174318826,72623.0,0.16551684842683442,42163.0,0.09609472040841908,27265.0,0.062140325686871105,12934.0,0.029478194477681675
1709,55097,2010,1567.0,0.0428294202858939,1556.0,0.04252876704840517,5312.0,0.14518818159455543,850.0,0.02323229562412879,5079.0,0.13881979938229425,1954.0,0.053406947822997236,560.0,0.015305982999426026,3447.0,0.09421379178396698,2142.0,0.05854538497280455,7600.0,0.20772405499221036,3787.0,0.1035067100336185,1719.0,0.0469839013857381,1014.0,0.027714762073960696
1710,45031,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,42001,2011,1227.0,0.024479779741835087,3444.0,0.06871097101131217,10819.0,0.21584901143187757,1799.0,0.035891706402250464,5604.0,0.11180495979889472,1975.0,0.03940306845160904,278.0,0.005546355964327754,2217.0,0.04423119126947709,2592.0,0.05171278654509905,11588.0,0.23119126947708638,4329.0,0.08636753586178002,1762.0,0.03515352233505576,2489.0,0.04965784170939489
1712,47163,2012,819.0,0.012408338888552209,3894.0,0.05899642445912369,10696.0,0.16205078480092117,1234.0,0.01869583661596267,10332.0,0.15653596751712018,2667.0,0.04040664202169565,1454.0,0.02202896794133689,2882.0,0.04366402036240228,4952.0,0.07502575601478698,14584.0,0.22095630567844374,5570.0,0.08438882491970183,5687.0,0.08616144476092358,1233.0,0.018680686019029148
1713,1081,2013,327.0,0.004678178514714087,2840.0,0.04063005193207342,8477.0,0.12127498247471352,723.0,0.01034349561510179,8217.0,0.11755532983304483,1672.0,0.02392022775719252,943.0,0.01349089400420607,4638.0,0.06635288058484384,5893.0,0.08430735775905235,21092.0,0.3017496673772157,8657.0,0.12385012661125339,2681.0,0.038355341278129874,3739.0,0.05349146625845863
