fips,year,Arsenic,Nitrates,Uranium,DEHP,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin,agriculture_%,construction_%,manufacturing_%,wholesale_trade_%,retail_trade_%,transport_utilities_%,information_%,finance_insurance_realestate_%,prof_scientific_waste_%,edu_health_%,arts_recreation_%,other_%,public_admin_%
12011,2014,0.6638828976296579,96.42915931731564,0.2173237009939381,0.3546648115639589,916222.0,1465.0,58639.0,40570.0,37272.0,127072.0,49113.0,22610.0,75697.0,127353.0,184952.0,100031.0,55488.0,35960.0,0.0015989574579086728,0.06400086441932196,0.04427966147942311,0.04068009718168741,0.13869127787806884,0.05360382090803321,0.02467742534014682,0.08261862299748314,0.13899797210719672,0.2018637404471842,0.10917768837683443,0.06056174158664603,0.039248129820065446
12011,2015,0.517977093608618,120.86606559307472,0.3167341421541265,0.3677399447448787,942614.0,3776.0,61573.0,44318.0,31793.0,129294.0,55380.0,23085.0,68595.0,133002.0,192476.0,109793.0,51951.0,37578.0,0.004005881516718403,0.06532154200977282,0.04701606383949315,0.033728546361501105,0.13716537203988058,0.058751514405684616,0.02449040646542487,0.07277103883456007,0.1410991137411496,0.20419386938874237,0.11647715820049352,0.05511375812368584,0.03986573507289304
12011,2016,0.9364466522139214,127.44494559735884,0.32152752462912115,0.3104220873882717,955664.0,2718.0,64240.0,47141.0,34202.0,124432.0,52910.0,21017.0,79353.0,129086.0,199432.0,110788.0,53147.0,37198.0,0.0028440958328450165,0.06722027825679318,0.049328006496006965,0.03578872909307037,0.13020475815767885,0.05536464698889986,0.021992039043010933,0.083034413768856,0.1350746705955231,0.20868422374391,0.11592777377823169,0.055612642100152355,0.03892372214502168
12015,2010,0.76,192.9409774735334,0.0,0.42,53046.0,46.0,3485.0,2361.0,1070.0,8924.0,1590.0,519.0,3551.0,6715.0,13326.0,3981.0,3456.0,4022.0,0.0008671718885495608,0.0656976963390265,0.044508539757945935,0.020171172190174565,0.16823134637861478,0.029973984843343512,0.009783961090374393,0.06694189948346718,0.12658824416544132,0.2512159258002488,0.07504807148512611,0.06515100101798439,0.0758209855597029
12015,2011,0.7819648106613244,327.18160471225025,0.03,0.4039346297062474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12015,2012,0.5117801711419298,127.38597468757462,0.0661929990539262,0.2537848922986132,55033.0,263.0,3353.0,2242.0,1152.0,10009.0,2187.0,767.0,4107.0,7621.0,11177.0,6134.0,3325.0,2696.0,0.004778950811331383,0.06092708011556702,0.04073919284792761,0.020932894808569403,0.18187269456507912,0.03973979248814348,0.013937092290080498,0.07462795050242582,0.13848054803481546,0.20309632402376757,0.1114603964893791,0.060418294477858736,0.048988788545054784
12015,2013,0.4298811011653437,141.06072053443614,0.06048719654140339,0.24804123711340206,53051.0,514.0,4325.0,2318.0,1560.0,7896.0,2152.0,813.0,3685.0,6289.0,9661.0,7413.0,3726.0,2699.0,0.009688790032233134,0.08152532468756479,0.04369380407532374,0.029405666245688113,0.14883791068971367,0.04056473959020565,0.015324876062656688,0.0694614616124107,0.11854630449944394,0.1821077830766621,0.1397334640251833,0.07023430284066276,0.05087557256225142
12015,2014,0.7243394377545022,104.20827101103609,0.37056860049491336,0.24,58030.0,380.0,5847.0,2503.0,738.0,10137.0,2491.0,530.0,3690.0,6071.0,12515.0,7475.0,3040.0,2613.0,0.006548337067034293,0.1007582285024987,0.043132862312596935,0.01271755988281923,0.1746855074961227,0.042926072721006375,0.00913320696191625,0.06358779941409616,0.10461830087885576,0.21566431156298466,0.1288126830949509,0.05238669653627434,0.0450284335688437
12015,2015,1.0809530953401507,149.64058420365538,0.3713431013431013,0.3459608469836197,61895.0,277.0,6057.0,2637.0,1233.0,13532.0,3121.0,1222.0,4216.0,7011.0,12769.0,5712.0,2849.0,1259.0,0.004475321108328621,0.09785927780919298,0.04260441069553276,0.01992083366992487,0.21862832215849423,0.050424105339688184,0.019743113337103158,0.06811535665239518,0.11327247758300348,0.2063009936182244,0.09228532191614831,0.046029566200823976,0.020340899911139833
12015,2016,2.1,230.35778394255874,0.0,0.2717288801571709,58844.0,464.0,5976.0,2223.0,1116.0,9226.0,2746.0,1449.0,3563.0,5285.0,15294.0,6710.0,2725.0,2067.0,0.007885255930936034,0.10155665828291754,0.03777785330704915,0.018965400040785806,0.1567874379715859,0.04666576031541024,0.024624430698117056,0.06054992862483856,0.08981374481680375,0.2599075521718442,0.11403031744952756,0.04630888450819115,0.03512677588199307
12017,2010,0.4090040171768943,515.5264670129296,0.08169691092949162,0.75,44564.0,865.0,3191.0,2202.0,495.0,7226.0,3155.0,823.0,1380.0,3579.0,10660.0,6332.0,1579.0,3077.0,0.01941028632977291,0.0716048828650929,0.04941208150076295,0.011107620500852707,0.16214881967507405,0.07079705591957634,0.01846782156000359,0.030966699578134818,0.08031146216677139,0.23920653442240372,0.1420877838614128,0.03543218741585136,0.06904676420429046
12017,2011,0.5989787022196318,567.677909215956,0.2416666666666667,0.9266962941376464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12017,2012,0.6735382345709368,574.5733230191181,0.0,0.4773358741086797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12017,2013,0.0,659.4112056580838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12017,2014,1.169586253451979,538.8050503699742,0.46,0.3922717873747152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12017,2015,1.0572618327079044,641.632120887938,0.5441560975609756,0.6804629629629629,44459.0,957.0,3743.0,2058.0,734.0,5511.0,3557.0,373.0,2472.0,5014.0,12056.0,4848.0,2200.0,936.0,0.02152545041498909,0.08418992779864594,0.04628984007737466,0.016509593108257045,0.1239569041139027,0.08000629793742549,0.008389752356103376,0.05560179041363953,0.11277806518365235,0.2711711914348051,0.10904428799568142,0.049483794057446184,0.021053105108077105
12017,2016,0.3,628.5040758609216,0.19,0.6034330976264869,44862.0,412.0,4470.0,1035.0,1100.0,7426.0,2095.0,801.0,2071.0,3922.0,10812.0,5739.0,2813.0,2166.0,0.009183718960367349,0.09963889260398555,0.02307075030092283,0.024519638000980785,0.1655298470866212,0.04669876510186795,0.01785475458071419,0.046163791181846554,0.08742365476349695,0.24100575096964022,0.12792563862511702,0.06270340154250814,0.04828139628193125
12019,2010,0.0,64.04651989622741,0.0,0.7483232729711603,81636.0,276.0,4440.0,4570.0,2386.0,10714.0,7127.0,1268.0,8655.0,10452.0,17410.0,5883.0,3719.0,4736.0,0.003380861384683228,0.05438777010142584,0.05598020481160272,0.029227301680631094,0.13124111911411632,0.08730217061100495,0.015532363173109902,0.10601940320446862,0.12803175069822137,0.21326375618599638,0.07206379538438924,0.04555588220882944,0.0580136214415209
12019,2011,0.2983428891543813,62.33643873361888,0.0,0.7488454104352091,81954.0,565.0,5259.0,4686.0,2369.0,12513.0,4471.0,1785.0,7871.0,6795.0,17764.0,8482.0,4041.0,5353.0,0.006894111330746517,0.06417014422724943,0.05717841716084633,0.028906459721307075,0.15268321253386047,0.05455499426507553,0.02178051101837616,0.09604168191912536,0.08291236547331429,0.2167557410254533,0.10349708372989726,0.04930814847353393,0.06531712912121435
12019,2012,1.5055500788643532,81.61708581237605,0.0,0.7118246445497629,84609.0,551.0,7190.0,4014.0,2080.0,11775.0,7185.0,1589.0,5175.0,8786.0,20177.0,6251.0,4010.0,5826.0,0.006512309565176282,0.08497913933505892,0.04744176151473248,0.024583673131699936,0.13916959188738787,0.08492004396695386,0.01878050798378423,0.0611637059887246,0.10384238083419021,0.2384734484511104,0.07388102920493092,0.04739448522024844,0.06885792291600185
12019,2013,0.0,111.0333927748057,0.0,0.0,88686.0,409.0,6766.0,3285.0,3010.0,11754.0,5453.0,1020.0,9890.0,8057.0,20342.0,9554.0,3749.0,5397.0,0.004611776379586406,0.07629163565839027,0.03704079561599351,0.03393996797690729,0.1325350111629795,0.061486593148862276,0.011501251606792504,0.11151703763840967,0.09084861195679138,0.22937103939742462,0.10772839005028978,0.04227273752339716,0.06085515188417563
12019,2014,0.2946298729741568,30.728616684266104,0.0,0.7349145860709593,85088.0,45.0,6043.0,4593.0,1979.0,10872.0,7062.0,1419.0,6642.0,8553.0,17901.0,9271.0,5340.0,5368.0,0.0005288642346746897,0.07102059044753667,0.05397940955246333,0.02325827378713802,0.12777359909740504,0.08299642722828131,0.016676852200075216,0.07806036103798421,0.10051946220383604,0.21038219255359158,0.10895778488153442,0.06275855584806318,0.06308762692741632
12019,2015,0.20398495281815865,53.10243977951868,0.0,0.7466826697136959,87895.0,280.0,8094.0,5857.0,3945.0,11104.0,6191.0,1755.0,6451.0,10124.0,17793.0,6212.0,4518.0,5571.0,0.00318561920473292,0.09208714943967233,0.0666363274361454,0.04488309915239775,0.12633255589055123,0.07043631605893395,0.019967006086808122,0.07339439103475738,0.115182888673986,0.2024347232493316,0.07067523749928892,0.05140224131065476,0.06338244496273963
12019,2016,1.1,56.132524201080884,0.0,0.0,96433.0,320.0,6942.0,4774.0,2301.0,15542.0,8068.0,1277.0,9066.0,8912.0,21616.0,9040.0,3928.0,4647.0,0.00331836611948192,0.07198780500451091,0.049505874545020895,0.02386112637789968,0.16116889446558752,0.08366430578743791,0.013242354795557538,0.09401346012257215,0.09241649642757148,0.2241556313710037,0.09374384287536425,0.04073294411664057,0.04818889799135151
12021,2010,0.7,56.19487608678595,0.09,0.85,123674.0,2615.0,11130.0,5028.0,4491.0,21667.0,2750.0,1708.0,8546.0,15524.0,20990.0,18720.0,5723.0,4782.0,0.02114429872083057,0.08999466338923298,0.04065527111599851,0.036313210537380534,0.17519446286204052,0.02223587819590213,0.013810501803127578,0.0691010236589744,0.1255235538593399,0.1697203939389039,0.15136568720992286,0.046274883969144684,0.03866617073920145
12021,2011,0.3642339125635217,59.26821522378357,0.03,0.3759989341656992,135149.0,4496.0,13592.0,4657.0,4076.0,15548.0,3268.0,1110.0,12829.0,17147.0,24711.0,19162.0,10938.0,3615.0,0.033266986807153585,0.10057048146860133,0.03445826458205388,0.030159305655239773,0.11504339654751422,0.024180719058224626,0.008213157330057936,0.09492486070929122,0.1268747826473004,0.1828426403451006,0.1417842529356488,0.08093289628484117,0.026748255628972466
12021,2012,0.6230624460076515,76.2835004625899,0.0688103984176321,0.3958101937553992,135719.0,4243.0,14236.0,4933.0,2433.0,20133.0,4874.0,1130.0,11209.0,16271.0,24074.0,20735.0,7520.0,3928.0,0.031263124544094786,0.10489319844679079,0.03634715846712693,0.0179267457025177,0.14834326807595105,0.03591243672588215,0.008326026569603372,0.08258976267140195,0.1198874144371827,0.17738120675808103,0.15277890346966894,0.05540860159594456,0.02894215253575402
12021,2013,0.44,103.63435252335331,0.08585919252585919,0.2583316649983317,138998.0,3576.0,12974.0,3437.0,4334.0,18842.0,3762.0,3160.0,12134.0,18053.0,23156.0,24550.0,7438.0,3582.0,0.025726988877537806,0.09333947251039583,0.024726974488841567,0.031180304752586367,0.13555590727924144,0.02706513762787954,0.022734140059569204,0.0872962200894977,0.12987956661246924,0.16659232506942545,0.17662124634886833,0.05351156131742903,0.025770154966258507
12021,2014,0.7473861140038158,65.90099659354338,0.36114320624079704,0.2551245087680625,144750.0,7233.0,15582.0,4125.0,1836.0,17868.0,4930.0,2123.0,8814.0,19935.0,24340.0,23306.0,10462.0,4196.0,0.049968911917098444,0.10764766839378238,0.02849740932642487,0.012683937823834196,0.12344041450777202,0.0340587219343696,0.014666666666666666,0.06089119170984456,0.137720207253886,0.16815198618307425,0.16100863557858378,0.07227633851468049,0.02898791018998273
12021,2015,0.35718396082032444,68.43112919937089,0.0876898844942247,0.24351545334700456,151828.0,5898.0,16411.0,7023.0,3390.0,19889.0,7046.0,2616.0,11473.0,19207.0,21543.0,24260.0,9519.0,3553.0,0.038846589561872646,0.10808941697183655,0.046256290012382434,0.02232789735753616,0.1309969175646126,0.04640777722159285,0.017230023447585424,0.07556577179439893,0.12650499249150354,0.14189082382696208,0.1597860737149933,0.06269594541191348,0.02340148062281002
12021,2016,1.66,51.00483032335477,0.12,0.0,155130.0,4877.0,17416.0,4026.0,3081.0,17720.0,6409.0,1207.0,12433.0,25626.0,22934.0,26560.0,9793.0,3048.0,0.031438148649519757,0.11226713079352801,0.025952426996712435,0.01986076194159737,0.11422677754141687,0.04131373686585445,0.007780571133887707,0.08014568426481015,0.16519048539934247,0.14783729775027396,0.17121124218397474,0.06312769934893316,0.019648037130148906
12023,2010,1.9367609254498717,244.3357010058636,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12023,2011,0.06321991001124859,115.78395385422131,0.0,0.7493672665916761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12023,2012,1.6817385577872903,109.54790303963064,0.0,0.5755679947316431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12023,2013,0.0,120.68151212004616,1.64,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12023,2014,0.25,88.49278199168094,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12023,2015,1.4286194029850747,72.76780034254955,0.0,0.2939317319848293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12023,2016,0.0,178.76378521550686,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12031,2010,0.06,49.808449794243224,0.0,0.24,389770.0,672.0,21722.0,22161.0,10573.0,51785.0,25552.0,7790.0,46676.0,42808.0,85714.0,34224.0,17697.0,22396.0,0.0017240936962824229,0.05573030248608154,0.05685660774302794,0.027126253944634016,0.13286040485414474,0.06555661030864356,0.019986145675654873,0.1197526746542833,0.1098288734381815,0.21990917720707084,0.08780562896066911,0.045403699617723274,0.05745952741360289
12031,2011,0.5119507830919502,91.49599805194886,0.39,0.34042148772611097,395463.0,2035.0,20925.0,24566.0,11598.0,48345.0,27669.0,4962.0,45727.0,46925.0,77157.0,45532.0,17815.0,22207.0,0.005145866996406743,0.052912661867229045,0.06211959146620544,0.029327648857162363,0.1222491105362575,0.0699660903801367,0.01254731795389202,0.11562902218412342,0.118658382705841,0.19510548395172242,0.11513592927783382,0.04504846218230277,0.05615443164088676
12031,2012,0.19105063938618927,113.05816529902378,0.0,0.2553486703339056,391869.0,1372.0,19184.0,22249.0,7019.0,48008.0,30259.0,6165.0,45584.0,46708.0,81599.0,42562.0,20156.0,21004.0,0.0035011700338633575,0.04895513551722642,0.05677662688296344,0.017911598008518152,0.12251032870678721,0.07721713123518319,0.01573229829356239,0.11632458806386828,0.11919289354350561,0.2082303014527814,0.1086128272458398,0.05143555627008005,0.05359954474582067
12031,2013,0.0,113.05911961073869,0.0,0.43,405956.0,1192.0,24393.0,20612.0,10968.0,47836.0,27080.0,7314.0,48121.0,54963.0,84699.0,39243.0,20963.0,18572.0,0.0029362788085408272,0.060087792765718455,0.0507739755047345,0.027017706352412577,0.11783543044073742,0.06670673669067584,0.018016730877237926,0.11853747696794727,0.13539152026327977,0.20864083792332175,0.09666811181507355,0.05163860122771926,0.04574880036260087
12031,2014,0.5193799916268489,50.43164691767434,0.18,0.2936027520250553,410357.0,769.0,21127.0,19951.0,11647.0,53797.0,28499.0,8914.0,44996.0,59804.0,82332.0,42783.0,20624.0,15114.0,0.0018739780240132372,0.051484439159073685,0.04861864181675955,0.02838260344041895,0.13109804389836166,0.0694492844035803,0.02172254890254096,0.10965086497854307,0.14573651722768224,0.2006350567920128,0.10425799974168834,0.050258677200583884,0.03683134441474131
12031,2015,0.20251916757940852,73.9299088234784,0.19071820329639425,1.5679399334515722,433627.0,2490.0,22724.0,28996.0,12007.0,53268.0,28445.0,7525.0,50783.0,52501.0,90397.0,44835.0,20497.0,19159.0,0.005742262359124317,0.0524044858830285,0.06686852986552959,0.027689696444178985,0.12284290415495346,0.06559785253224545,0.017353624197755213,0.11711217244313661,0.12107410285798624,0.20846718493082764,0.10339531440616014,0.04726873557227756,0.0441831343527963
12031,2016,0.2431891891891892,84.19884777776961,0.0,0.3292837944865636,439862.0,828.0,30635.0,21732.0,13821.0,51235.0,28879.0,6128.0,51562.0,59557.0,88934.0,45828.0,19226.0,21497.0,0.001882408573598083,0.06964684378282279,0.04940640473603085,0.03142121847306655,0.11647971409214708,0.06565468260499883,0.013931642196870837,0.11722312907229995,0.13539928432099158,0.2021861401985168,0.1041872223561026,0.04370916332849848,0.048872146264055547
12033,2010,0.0,1378.1968922261287,0.0,0.2955407483341876,114076.0,414.0,7084.0,5616.0,2562.0,14435.0,5886.0,1758.0,7757.0,12828.0,30485.0,12098.0,6465.0,6688.0,0.0036291595076966233,0.062098951576142224,0.04923033766962376,0.022458711736035624,0.12653844805217573,0.05159718082681721,0.015410778779059574,0.06799852729759108,0.11245134822399103,0.2672341246186753,0.10605210561380132,0.056672744486132055,0.05862758161225849
12033,2011,0.3717896330035552,1498.6322800323865,0.38,0.3279579788502823,128723.0,1522.0,6470.0,5431.0,4185.0,17946.0,6245.0,3212.0,8136.0,14831.0,31144.0,14781.0,6881.0,7939.0,0.011823838785609409,0.05026296776799795,0.04219137217125145,0.03251167235070655,0.13941564444582552,0.04851502839430405,0.024952805636910266,0.06320548775277146,0.11521639489446331,0.24194588379699045,0.11482796392253132,0.053455870357278806,0.06167506972335946
12033,2012,0.19,1609.5210054491126,0.6,0.2934439250215586,124251.0,1398.0,7512.0,5450.0,1438.0,19818.0,5954.0,1435.0,9582.0,10651.0,30796.0,15671.0,7538.0,7008.0,0.011251418499649902,0.06045826592944926,0.04386282605371385,0.01157334749820927,0.15949972233623874,0.04791913143556189,0.011549202823317317,0.07711809160489654,0.08572164409139564,0.2478531359908572,0.1261237334105963,0.06066751977851285,0.05640196054760123
12033,2013,0.0,1516.2972402882754,0.0,0.61,127772.0,1073.0,7019.0,5925.0,4118.0,19242.0,5975.0,2694.0,11228.0,13890.0,28598.0,12937.0,8038.0,7035.0,0.008397771029646558,0.05493378831042795,0.04637166202297843,0.032229283411075976,0.15059637479259932,0.046762984065366435,0.021084431643865635,0.0878752778386501,0.1087092633753874,0.22382055536424256,0.10125066524747206,0.06290893153429547,0.05505901136399211
12033,2014,0.6153187120091999,1275.2424301994138,0.0,0.3001037004902727,133900.0,994.0,8432.0,6277.0,2422.0,22080.0,6528.0,2648.0,11355.0,13214.0,27428.0,14337.0,8854.0,9331.0,0.0074234503360716955,0.06297236743838686,0.046878267363704255,0.018088125466766244,0.1648991784914115,0.048752800597460795,0.01977595220313667,0.08480209111277072,0.09868558625840179,0.20483943241224795,0.10707244212098581,0.06612397311426438,0.06968633308439133
12033,2015,0.23708699269668115,1650.5487518802124,0.0,0.3033917945505794,136849.0,1495.0,6983.0,5314.0,2993.0,22518.0,6538.0,1799.0,12391.0,16343.0,28084.0,16731.0,7874.0,7786.0,0.010924449575809835,0.05102704440660875,0.038831120432009,0.021870821124012597,0.16454632478132833,0.04777528516832421,0.013145876111626683,0.09054505330692954,0.11942359827254857,0.2052188908943434,0.12225884003536745,0.057537870207308786,0.05689482568378285
12033,2016,0.0,1555.7498556336832,0.0,0.3,133788.0,836.0,5685.0,7542.0,1853.0,24792.0,6103.0,2298.0,9254.0,14051.0,30312.0,17508.0,6012.0,7542.0,0.006248691960414985,0.04249260023320477,0.05637276885819356,0.0138502705773313,0.18530809938111042,0.045616946213412266,0.017176428379226838,0.06916913325559841,0.10502436690884086,0.2265674051484438,0.13086375459682484,0.044936765629204414,0.05637276885819356
12035,2010,0.0,42.932257762375315,0.0,0.8104039320376238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12035,2011,0.2402568986568987,47.89596007929457,0.0,0.7337416629085471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12035,2012,0.2404577883472057,46.452312383533794,0.0,0.7133784580641115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12035,2013,1.8,47.86756162220092,0.0,0.7081681394793408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12035,2014,0.2900305907689296,57.65534494804932,0.0,0.7257361834472885,37567.0,213.0,2225.0,2341.0,1002.0,5835.0,1442.0,804.0,2156.0,4394.0,8945.0,5042.0,1362.0,1806.0,0.005669869832565816,0.0592275135091969,0.06231532994383368,0.026672345409534965,0.15532249048366917,0.03838475257539862,0.021401762184896318,0.05739079511273192,0.1169643570154657,0.23810791386056912,0.13421353847791945,0.03625522399978705,0.04807410759443128
12035,2015,0.4027129603598538,98.2228583019676,0.0,0.25811076750070283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12035,2016,0.0,103.09114350475159,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12053,2010,0.0,1248.8942403773133,0.0,0.0,56063.0,582.0,4829.0,2479.0,826.0,10511.0,3185.0,789.0,3468.0,4194.0,13668.0,5226.0,2761.0,3545.0,0.010381178317250236,0.0861352407113426,0.044218111767119136,0.014733424896990885,0.187485507375631,0.056811087526532654,0.014073453079571197,0.06185898007598595,0.07480869735832903,0.24379715677006225,0.09321655994149439,0.04924816724042595,0.06323243493926475
12053,2011,0.7557396248486744,931.2003543973246,1.48,0.7760900880068556,54854.0,596.0,5090.0,4200.0,645.0,8713.0,2775.0,1569.0,4709.0,3957.0,12032.0,3650.0,3274.0,3644.0,0.010865205819083385,0.09279177452874904,0.07656688664454735,0.011758486163269771,0.15883982936522406,0.05058883581871878,0.028603201225070186,0.08584606409742225,0.07213694534582711,0.2193459000255223,0.06654027053633281,0.05968571116053524,0.06643088926969774
12053,2012,0.7911285266457682,1076.4557298414154,2.16,0.300852208166048,52790.0,154.0,2907.0,2286.0,1978.0,7958.0,2375.0,918.0,3314.0,4446.0,15747.0,5708.0,2407.0,2592.0,0.0029172191702974046,0.05506724758476984,0.04330365599545368,0.037469217654858875,0.15074824777419965,0.04498958136010608,0.017389657132032582,0.06277704110627012,0.08422049630611858,0.2982951316537223,0.10812653911725706,0.04559575677211593,0.049100208372797875
12053,2013,0.0,1033.6199616886172,2.000008136696501,0.3289259560618389,58881.0,459.0,5090.0,2577.0,1824.0,8546.0,3214.0,1228.0,3477.0,6359.0,13798.0,6699.0,3246.0,2364.0,0.007795383909920008,0.08644554270477743,0.043766240383145666,0.030977734753146177,0.14514019802652808,0.05458467077665121,0.020855624055297974,0.0590513068731849,0.10799748645573275,0.23433705269951258,0.11377184490752534,0.05512813980740816,0.04014877464716971
12053,2014,0.8177174894284222,917.852031969386,3.4723487216272995,0.7150618759240881,61189.0,533.0,4359.0,3393.0,1501.0,10009.0,4097.0,438.0,4063.0,5352.0,14112.0,7070.0,3796.0,2466.0,0.008710715978362125,0.07123829446469136,0.055451143179329615,0.024530552877151123,0.1635751523966726,0.06695647910572161,0.007158149340567749,0.06640082367745836,0.087466701531321,0.23062968834267597,0.11554364346532874,0.06203729428492049,0.040301361355799245
12053,2015,1.1087147335423198,1058.523110039264,0.8497856866537717,0.7465951538666362,63558.0,1056.0,4129.0,3380.0,1673.0,9958.0,3242.0,791.0,4671.0,6343.0,12731.0,7823.0,4285.0,3476.0,0.016614745586708203,0.06496428459045281,0.05317977280594103,0.02632241417288146,0.15667579218981087,0.051008527644041665,0.01244532552943768,0.07349192863211555,0.09979860914440354,0.2003052330155134,0.12308442682274458,0.0674187356430347,0.054690204222914506
12053,2016,0.0,1276.8193949593092,0.42,0.75,66429.0,421.0,4794.0,3372.0,773.0,9969.0,5973.0,866.0,4338.0,6419.0,17144.0,6338.0,2696.0,3326.0,0.006337593520902016,0.07216727634015264,0.050760962832497855,0.011636484065694199,0.15006999954839,0.08991554893194237,0.013036475033494407,0.0653028044980355,0.0966294841108552,0.25808005539749207,0.09541013713890018,0.04058468439988559,0.05006849418175797
12055,2010,0.0,93.53958861651171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12055,2011,0.8371365170235954,63.7607213299521,0.0,0.7007942593784057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12055,2012,0.7211799910802917,96.06291921678448,0.088062930186824,0.3206516307650753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12055,2013,0.0,42.488701042547206,0.19970501474926253,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12055,2014,0.5043796530941845,47.0792899408284,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12055,2015,0.6609669374792994,73.75553677092137,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12055,2016,0.0,64.22766170018679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
12057,2010,0.39015951973295504,361.4741516026268,0.3493521790341579,0.9990795196481124,557854.0,7815.0,31629.0,32944.0,18108.0,67658.0,24915.0,14863.0,58157.0,74079.0,121250.0,59144.0,25955.0,21337.0,0.014009041792296908,0.05669763056283544,0.05905487815808437,0.03246010604925303,0.12128262950521104,0.04466222344914619,0.026643171869342158,0.10425129155657215,0.13279280958817183,0.21735077636801026,0.10602057169080081,0.046526510520673865,0.03824835888960194
12057,2011,1.038601345753154,300.58649458428965,0.4640266315694705,0.6696111692877755,575039.0,10174.0,31833.0,30325.0,20200.0,68406.0,25143.0,12910.0,62699.0,79899.0,119466.0,60217.0,30974.0,22793.0,0.017692713015986742,0.05535798441497011,0.052735553588539215,0.035128052184286634,0.118958888005857,0.043723990894530634,0.022450651173224773,0.10903434375755383,0.1389453584887286,0.20775286545782112,0.10471811477134595,0.053864172690895745,0.039637311556259665
